Frequency (Hz)	Level (dB)
2038.085938	-50.325169
2039.062500	-52.739307
2040.039062	-51.192886
2041.015625	-50.737438
2041.992188	-52.059246
2042.968750	-51.803520
2043.945312	-51.570610
2044.921875	-51.956745
2045.898438	-51.750946
2046.875000	-52.170891
2047.851562	-51.958961
2048.828125	-52.030273
2049.804688	-53.138775
2050.781250	-51.567429
2051.757812	-51.972134
2052.734375	-51.864826
2053.710938	-51.916176
2054.687500	-53.041656
2055.664062	-53.028549
2056.640625	-50.518482
2057.617188	-51.693596
2058.593750	-52.608410
2059.570312	-52.819710
2060.546875	-52.755707
2061.523438	-52.356163
2062.500000	-51.490551
2063.476562	-53.702744
2064.453125	-53.678619
2065.429688	-53.208870
2066.406250	-53.912853
2067.382812	-52.995174
2068.359375	-52.832222
2069.335938	-52.670773
2070.312500	-53.361008
2071.289062	-53.601139
2072.265625	-53.318497
2073.242188	-52.106846
2074.218750	-53.392975
2075.195312	-53.073051
2076.171875	-52.868263
2077.148438	-55.397831
2078.125000	-53.329029
2079.101562	-54.728741
2080.078125	-53.901188
2081.054688	-54.774105
2082.031250	-53.169159
2083.007812	-54.124912
2083.984375	-52.960999
2084.960938	-53.803394
2085.937500	-54.686291
2086.914062	-54.225933
2087.890625	-53.698730
2088.867188	-53.366344
2089.843750	-53.905018
2090.820312	-53.173771
2091.796875	-53.204651
2092.773438	-53.319427
2093.750000	-54.390369
2094.726562	-54.918522
2095.703125	-54.497971
2096.679688	-54.200306
2097.656250	-54.709606
2098.632812	-53.390217
2099.609375	-53.343948
2100.585938	-54.876202
2101.562500	-54.284985
2102.539062	-53.289978
2103.515625	-53.890053
2104.492188	-53.692066
2105.468750	-53.519814
2106.445312	-54.995167
2107.421875	-54.912838
2108.398438	-54.438652
2109.375000	-54.126667
2110.351562	-54.300716
2111.328125	-54.966290
2112.304688	-54.151691
2113.281250	-54.374081
2114.257812	-54.834305
2115.234375	-54.157642
2116.210938	-53.462444
2117.187500	-55.815533
2118.164062	-54.636482
2119.140625	-53.013660
2120.117188	-54.970379
2121.093750	-53.450413
2122.070312	-54.765667
2123.046875	-54.444492
2124.023438	-53.152496
2125.000000	-54.187824
2125.976562	-53.433804
2126.953125	-55.655811
2127.929688	-55.096436
2128.906250	-53.306057
2129.882812	-55.044106
2130.859375	-55.571121
2131.835938	-54.577435
2132.812500	-54.559437
2133.789062	-55.479034
2134.765625	-55.056343
2135.742188	-53.416489
2136.718750	-54.697678
2137.695312	-54.510788
2138.671875	-54.607365
2139.648438	-56.222881
2140.625000	-55.263351
2141.601562	-55.437180
2142.578125	-54.870163
2143.554688	-54.967190
2144.531250	-55.403248
2145.507812	-55.083149
2146.484375	-53.695026
2147.460938	-54.325737
2148.437500	-54.142262
2149.414062	-54.435726
2150.390625	-53.234631
2151.367188	-54.901024
2152.343750	-55.102016
2153.320312	-53.926071
2154.296875	-55.836155
2155.273438	-54.095757
2156.250000	-53.988308
2157.226562	-54.013580
2158.203125	-54.264091
2159.179688	-55.540974
2160.156250	-55.617359
2161.132812	-55.644905
2162.109375	-53.538616
2163.085938	-54.308949
2164.062500	-53.270607
2165.039062	-54.017155
2166.015625	-54.902611
2166.992188	-54.026859
2167.968750	-54.252037
2168.945312	-53.751949
2169.921875	-53.087627
2170.898438	-54.376160
2171.875000	-53.791382
2172.851562	-53.605801
2173.828125	-52.411350
2174.804688	-54.261436
2175.781250	-55.374802
2176.757812	-54.528122
2177.734375	-53.399555
2178.710938	-55.173725
2179.687500	-54.385490
2180.664062	-55.525051
2181.640625	-54.127125
2182.617188	-53.953552
2183.593750	-53.313278
2184.570312	-53.106720
2185.546875	-53.511147
2186.523438	-54.117779
2187.500000	-54.684074
2188.476562	-52.991302
2189.453125	-52.587925
2190.429688	-54.922031
2191.406250	-54.302521
2192.382812	-53.715710
2193.359375	-53.019245
2194.335938	-54.445606
2195.312500	-54.257908
2196.289062	-53.027714
2197.265625	-53.083969
2198.242188	-52.775646
2199.218750	-52.120979
2200.195312	-53.507942
2201.171875	-52.599556
2202.148438	-53.234253
2203.125000	-53.132778
2204.101562	-52.629333
2205.078125	-52.642025
2206.054688	-52.885296
2207.031250	-53.857059
2208.007812	-53.501247
2208.984375	-52.323627
2209.960938	-52.279350
2210.937500	-52.870686
2211.914062	-53.033825
2212.890625	-52.401405
2213.867188	-52.090149
2214.843750	-52.596642
2215.820312	-52.119816
2216.796875	-51.953251
2217.773438	-52.099285
2218.750000	-51.941910
2219.726562	-51.815464
2220.703125	-51.887062
2221.679688	-52.510487
2222.656250	-51.415485
2223.632812	-50.848255
2224.609375	-52.514221
2225.585938	-52.760235
2226.562500	-50.989712
2227.539062	-51.863140
2228.515625	-51.747883
2229.492188	-51.514217
2230.468750	-51.741833
2231.445312	-52.856701
2232.421875	-51.999489
2233.398438	-51.153111
2234.375000	-52.048859
2235.351562	-51.961765
2236.328125	-52.297287
2237.304688	-50.934235
2238.281250	-51.085701
2239.257812	-51.279011
2240.234375	-51.648235
2241.210938	-51.427834
2242.187500	-52.175838
2243.164062	-50.528854
2244.140625	-51.333492
2245.117188	-51.699238
2246.093750	-51.940487
2247.070312	-50.506683
2248.046875	-51.641666
2249.023438	-51.445160
2250.000000	-50.505238
2250.976562	-49.649200
2251.953125	-50.229996
2252.929688	-51.917473
2253.906250	-50.746254
2254.882812	-51.869843
2255.859375	-50.285992
2256.835938	-50.598560
2257.812500	-51.625507
2258.789062	-51.766243
2259.765625	-50.682995
2260.742188	-51.533234
2261.718750	-50.227081
2262.695312	-50.908070
2263.671875	-51.121021
2264.648438	-50.030293
2265.625000	-49.628193
2266.601562	-50.835735
2267.578125	-49.964138
2268.554688	-50.388512
2269.531250	-49.602718
2270.507812	-50.268242
2271.484375	-50.643223
2272.460938	-49.782993
2273.437500	-50.369972
2274.414062	-50.348690
2275.390625	-50.666725
2276.367188	-50.404472
2277.343750	-50.784534
2278.320312	-49.767239
2279.296875	-49.247562
2280.273438	-50.231525
2281.250000	-51.013226
2282.226562	-50.923252
2283.203125	-49.992100
2284.179688	-49.823685
2285.156250	-51.940083
2286.132812	-49.484066
2287.109375	-49.828976
2288.085938	-49.714348
2289.062500	-49.826614
2290.039062	-50.193130
2291.015625	-49.964241
2291.992188	-48.643684
2292.968750	-49.177032
2293.945312	-49.467072
2294.921875	-50.306000
2295.898438	-50.085625
2296.875000	-50.002029
2297.851562	-48.805969
2298.828125	-50.426186
2299.804688	-49.564373
2300.781250	-49.511616
2301.757812	-48.961201
2302.734375	-48.911308
2303.710938	-49.360973
2304.687500	-48.800591
2305.664062	-50.777843
2306.640625	-50.189686
2307.617188	-49.819260
2308.593750	-49.387867
2309.570312	-49.613564
2310.546875	-48.197140
2311.523438	-49.923527
2312.500000	-49.447178
2313.476562	-50.021095
2314.453125	-49.807892
2315.429688	-49.660843
2316.406250	-48.986652
2317.382812	-50.623466
2318.359375	-51.523266
2319.335938	-49.638702
2320.312500	-49.918453
2321.289062	-49.818916
2322.265625	-49.446369
2323.242188	-50.336864
2324.218750	-49.639957
2325.195312	-50.939022
2326.171875	-50.331264
2327.148438	-49.763168
2328.125000	-48.908070
2329.101562	-50.701485
2330.078125	-49.699810
2331.054688	-49.020634
2332.031250	-49.561234
2333.007812	-51.071194
2333.984375	-50.489235
2334.960938	-51.269958
2335.937500	-50.828514
2336.914062	-51.944984
2337.890625	-51.387035
2338.867188	-50.300987
2339.843750	-50.095695
2340.820312	-50.914261
2341.796875	-51.214523
2342.773438	-51.365505
2343.750000	-51.607468
2344.726562	-50.633965
2345.703125	-51.078197
2346.679688	-49.835785
2347.656250	-51.252296
2348.632812	-52.634579
2349.609375	-52.274288
2350.585938	-52.371696
2351.562500	-50.952232
2352.539062	-50.859104
2353.515625	-52.596966
2354.492188	-51.311840
2355.468750	-52.118416
2356.445312	-52.078606
2357.421875	-51.537991
2358.398438	-52.321289
2359.375000	-52.711166
2360.351562	-52.625683
2361.328125	-52.558872
2362.304688	-52.662945
2363.281250	-52.419769
2364.257812	-52.482513
2365.234375	-51.647911
2366.210938	-52.972736
2367.187500	-52.271042
2368.164062	-52.082348
2369.140625	-52.606960
2370.117188	-52.277851
2371.093750	-51.981216
2372.070312	-53.283722
2373.046875	-53.378838
2374.023438	-52.202698
2375.000000	-52.900768
2375.976562	-52.814751
2376.953125	-54.102173
2377.929688	-53.467224
2378.906250	-52.992393
2379.882812	-54.551674
2380.859375	-52.896519
2381.835938	-53.762600
2382.812500	-53.347034
2383.789062	-53.923351
2384.765625	-53.323681
2385.742188	-53.359547
2386.718750	-52.945446
2387.695312	-53.887497
2388.671875	-54.946186
2389.648438	-53.795261
2390.625000	-54.453659
2391.601562	-53.115479
2392.578125	-52.773361
2393.554688	-52.670559
2394.531250	-53.549919
2395.507812	-53.866917
2396.484375	-53.414295
2397.460938	-52.644863
2398.437500	-53.181904
2399.414062	-54.429497
2400.390625	-53.667770
2401.367188	-53.466831
2402.343750	-53.809929
2403.320312	-53.325241
2404.296875	-52.880299
2405.273438	-54.220955
2406.250000	-54.715878
2407.226562	-53.066673
2408.203125	-54.925049
2409.179688	-55.346264
2410.156250	-54.847973
2411.132812	-53.896923
2412.109375	-53.327393
2413.085938	-54.279579
2414.062500	-53.117817
2415.039062	-53.445587
2416.015625	-52.898499
2416.992188	-53.784988
2417.968750	-53.859142
2418.945312	-53.558372
2419.921875	-54.274498
2420.898438	-53.180073
2421.875000	-54.052387
2422.851562	-55.129185
2423.828125	-54.933411
2424.804688	-53.582550
2425.781250	-53.548401
2426.757812	-55.487125
2427.734375	-54.009991
2428.710938	-55.122398
2429.687500	-53.662022
2430.664062	-53.656944
2431.640625	-53.991871
2432.617188	-54.269119
2433.593750	-54.650715
2434.570312	-54.853611
2435.546875	-55.145794
2436.523438	-54.617947
2437.500000	-55.703720
2438.476562	-54.486717
2439.453125	-53.946476
2440.429688	-56.304295
2441.406250	-54.525333
2442.382812	-55.202587
2443.359375	-55.140999
2444.335938	-54.602955
2445.312500	-55.011932
2446.289062	-55.104519
2447.265625	-54.541454
2448.242188	-54.482174
2449.218750	-54.892193
2450.195312	-54.375214
2451.171875	-53.752068
2452.148438	-53.254715
2453.125000	-53.581245
2454.101562	-54.353939
2455.078125	-54.347031
2456.054688	-55.139355
2457.031250	-53.502636
2458.007812	-53.612350
2458.984375	-55.584530
2459.960938	-54.151058
2460.937500	-54.576088
2461.914062	-53.763985
2462.890625	-53.837315
2463.867188	-53.430840
2464.843750	-53.185493
2465.820312	-54.642853
2466.796875	-53.535984
2467.773438	-55.286751
2468.750000	-54.924088
2469.726562	-55.199059
2470.703125	-54.500381
2471.679688	-54.881054
2472.656250	-55.322144
2473.632812	-52.831196
2474.609375	-55.223904
2475.585938	-54.946621
2476.562500	-53.398571
2477.539062	-55.125389
2478.515625	-54.297512
2479.492188	-54.109131
2480.468750	-54.030289
2481.445312	-54.308105
2482.421875	-53.892166
2483.398438	-54.164768
2484.375000	-54.385662
2485.351562	-54.035049
2486.328125	-52.938858
2487.304688	-53.002087
2488.281250	-54.194195
2489.257812	-53.177212
2490.234375	-52.953354
2491.210938	-53.598358
2492.187500	-53.942837
2493.164062	-53.834530
2494.140625	-52.583961
2495.117188	-54.025558
2496.093750	-53.584988
2497.070312	-52.851028
2498.046875	-53.421234
2499.023438	-53.639999
2500.000000	-54.020287
2500.976562	-52.545094
2501.953125	-53.668194
2502.929688	-53.493904
2503.906250	-53.663670
2504.882812	-53.008316
2505.859375	-54.000824
2506.835938	-53.540646
2507.812500	-53.046669
2508.789062	-54.064304
2509.765625	-53.705658
2510.742188	-53.786488
2511.718750	-53.109016
2512.695312	-51.883587
2513.671875	-53.379360
2514.648438	-53.481236
2515.625000	-52.977680
2516.601562	-52.754330
2517.578125	-52.335384
2518.554688	-52.170856
2519.531250	-53.360329
2520.507812	-52.814323
2521.484375	-53.434212
2522.460938	-52.857140
2523.437500	-53.033134
2524.414062	-52.290417
2525.390625	-52.493649
2526.367188	-52.245178
2527.343750	-52.424202
2528.320312	-51.278919
2529.296875	-51.334080
2530.273438	-52.593616
2531.250000	-52.143684
2532.226562	-51.178444
2533.203125	-51.877708
2534.179688	-53.340664
2535.156250	-53.370369
2536.132812	-52.074165
2537.109375	-52.726707
2538.085938	-51.229404
2539.062500	-51.374161
2540.039062	-53.130421
2541.015625	-50.801403
2541.992188	-51.999306
2542.968750	-50.903305
2543.945312	-50.790077
2544.921875	-52.448009
2545.898438	-51.909203
2546.875000	-50.758492
2547.851562	-51.181190
2548.828125	-51.072193
2549.804688	-49.912411
2550.781250	-49.693493
2551.757812	-50.716858
2552.734375	-50.768513
2553.710938	-49.040413
2554.687500	-50.789795
2555.664062	-52.895676
2556.640625	-50.600338
2557.617188	-50.304321
2558.593750	-49.620930
2559.570312	-50.568897
2560.546875	-50.114262
2561.523438	-51.165833
2562.500000	-51.614265
2563.476562	-50.400219
2564.453125	-48.668240
2565.429688	-50.063873
2566.406250	-51.053410
2567.382812	-49.723545
2568.359375	-49.882500
2569.335938	-49.416035
2570.312500	-49.579937
2571.289062	-48.784737
2572.265625	-49.783836
2573.242188	-50.102913
2574.218750	-49.338463
2575.195312	-49.596767
2576.171875	-48.761402
2577.148438	-48.556412
2578.125000	-47.882034
2579.101562	-49.292984
2580.078125	-48.483341
2581.054688	-48.732910
2582.031250	-49.332485
2583.007812	-49.349796
2583.984375	-49.305752
2584.960938	-48.599388
2585.937500	-50.108330
2586.914062	-48.939426
2587.890625	-47.754745
2588.867188	-49.048435
2589.843750	-49.536869
2590.820312	-48.540668
2591.796875	-47.318272
2592.773438	-49.315323
2593.750000	-47.736320
2594.726562	-49.971050
2595.703125	-49.545807
2596.679688	-48.570267
2597.656250	-47.417717
2598.632812	-47.203228
2599.609375	-48.586140
2600.585938	-48.371197
2601.562500	-49.380455
2602.539062	-49.001846
2603.515625	-48.099205
2604.492188	-49.973091
2605.468750	-49.117840
2606.445312	-47.202553
2607.421875	-49.085785
2608.398438	-46.800510
2609.375000	-48.039661
2610.351562	-48.247841
2611.328125	-49.270683
2612.304688	-49.140514
2613.281250	-47.766304
2614.257812	-49.145859
2615.234375	-48.828991
2616.210938	-48.672352
2617.187500	-50.128819
2618.164062	-48.471573
2619.140625	-48.181725
2620.117188	-48.834801
2621.093750	-48.313118
2622.070312	-50.201008
2623.046875	-50.085011
2624.023438	-49.559299
2625.000000	-49.566563
2625.976562	-49.095955
2626.953125	-50.046185
2627.929688	-49.104259
2628.906250	-49.605003
2629.882812	-49.589840
2630.859375	-48.153099
2631.835938	-49.094032
2632.812500	-49.337894
2633.789062	-50.001476
2634.765625	-51.053169
2635.742188	-50.403587
2636.718750	-50.278347
2637.695312	-51.056648
2638.671875	-50.763096
2639.648438	-49.572468
2640.625000	-50.582569
2641.601562	-49.810329
2642.578125	-50.399578
2643.554688	-49.961758
2644.531250	-49.090511
2645.507812	-49.864265
2646.484375	-51.275040
2647.460938	-49.339993
2648.437500	-50.407299
2649.414062	-50.424938
2650.390625	-49.894566
2651.367188	-51.073853
2652.343750	-50.021206
2653.320312	-52.114853
2654.296875	-52.083347
2655.273438	-50.696888
2656.250000	-49.633884
2657.226562	-50.790325
2658.203125	-50.572243
2659.179688	-50.917809
2660.156250	-51.304585
2661.132812	-51.645065
2662.109375	-52.172005
2663.085938	-52.523571
2664.062500	-53.556999
2665.039062	-51.130516
2666.015625	-52.567623
2666.992188	-52.473999
2667.968750	-50.807808
2668.945312	-51.318806
2669.921875	-52.359661
2670.898438	-52.567345
2671.875000	-51.524406
2672.851562	-52.027245
2673.828125	-53.431465
2674.804688	-52.224243
2675.781250	-52.932056
2676.757812	-53.473499
2677.734375	-53.545986
2678.710938	-52.289112
2679.687500	-52.967056
2680.664062	-52.544472
2681.640625	-52.858387
2682.617188	-53.326164
2683.593750	-52.867905
2684.570312	-53.625885
2685.546875	-54.875549
2686.523438	-54.501144
2687.500000	-52.281677
2688.476562	-53.636456
2689.453125	-53.501740
2690.429688	-54.306602
2691.406250	-53.759422
2692.382812	-53.576637
2693.359375	-53.338181
2694.335938	-54.654312
2695.312500	-53.514603
2696.289062	-53.447990
2697.265625	-53.080318
2698.242188	-52.902489
2699.218750	-53.448620
2700.195312	-53.971481
2701.171875	-53.405251
2702.148438	-53.782196
2703.125000	-52.537422
2704.101562	-53.974365
2705.078125	-54.154987
2706.054688	-52.780209
2707.031250	-54.218452
2708.007812	-53.399132
2708.984375	-52.440823
2709.960938	-53.838001
2710.937500	-53.515621
2711.914062	-54.691948
2712.890625	-54.298676
2713.867188	-54.416767
2714.843750	-54.546265
2715.820312	-53.664234
2716.796875	-53.373962
2717.773438	-54.355419
2718.750000	-54.239906
2719.726562	-54.624809
2720.703125	-53.557106
2721.679688	-54.327606
2722.656250	-53.432140
2723.632812	-56.097694
2724.609375	-53.599842
2725.585938	-54.440529
2726.562500	-53.542442
2727.539062	-53.635509
2728.515625	-54.056023
2729.492188	-54.045456
2730.468750	-53.921627
2731.445312	-54.618046
2732.421875	-55.483173
2733.398438	-55.172901
2734.375000	-53.940178
2735.351562	-54.164402
2736.328125	-54.453941
2737.304688	-54.386131
2738.281250	-53.754097
2739.257812	-54.158070
2740.234375	-54.319809
2741.210938	-55.134945
2742.187500	-55.988194
2743.164062	-54.490707
2744.140625	-54.619434
2745.117188	-52.958958
2746.093750	-54.300964
2747.070312	-55.094414
2748.046875	-54.770523
2749.023438	-53.983696
2750.000000	-53.885361
2750.976562	-54.995792
2751.953125	-53.807320
2752.929688	-53.449974
2753.906250	-54.894688
2754.882812	-53.611015
2755.859375	-54.849190
2756.835938	-54.488018
2757.812500	-53.902317
2758.789062	-52.649124
2759.765625	-54.124161
2760.742188	-53.554321
2761.718750	-53.194046
2762.695312	-53.431786
2763.671875	-53.712685
2764.648438	-54.705112
2765.625000	-53.564678
2766.601562	-54.471916
2767.578125	-52.810558
2768.554688	-54.168774
2769.531250	-54.144798
2770.507812	-53.387463
2771.484375	-52.646400
2772.460938	-54.536278
2773.437500	-55.144474
2774.414062	-53.724365
2775.390625	-53.357349
2776.367188	-53.461063
2777.343750	-53.644028
2778.320312	-53.642040
2779.296875	-53.988850
2780.273438	-55.063591
2781.250000	-54.619671
2782.226562	-53.492153
2783.203125	-54.677914
2784.179688	-54.085720
2785.156250	-53.980534
2786.132812	-53.705994
2787.109375	-54.452541
2788.085938	-53.741398
2789.062500	-55.742744
2790.039062	-53.533443
2791.015625	-53.339985
2791.992188	-53.759510
2792.968750	-53.685139
2793.945312	-52.960716
2794.921875	-52.882534
2795.898438	-52.791016
2796.875000	-53.978409
2797.851562	-53.257698
2798.828125	-53.515446
2799.804688	-53.083569
2800.781250	-53.131046
2801.757812	-53.150978
2802.734375	-52.674629
2803.710938	-53.545238
2804.687500	-53.931747
2805.664062	-53.017021
2806.640625	-51.672379
2807.617188	-51.462517
2808.593750	-52.603951
2809.570312	-52.931625
2810.546875	-53.557484
2811.523438	-53.121216
2812.500000	-52.855217
2813.476562	-52.299061
2814.453125	-51.986938
2815.429688	-51.789829
2816.406250	-51.855305
2817.382812	-51.788826
2818.359375	-51.135593
2819.335938	-50.516235
2820.312500	-50.336498
2821.289062	-51.494820
2822.265625	-51.231205
2823.242188	-50.130272
2824.218750	-50.284512
2825.195312	-51.302364
2826.171875	-50.928608
2827.148438	-51.720535
2828.125000	-50.680981
2829.101562	-50.447189
2830.078125	-51.653938
2831.054688	-49.448830
2832.031250	-49.521229
2833.007812	-49.909481
2833.984375	-50.099316
2834.960938	-51.046345
2835.937500	-50.142090
2836.914062	-49.931301
2837.890625	-50.619270
2838.867188	-51.049706
2839.843750	-49.851574
2840.820312	-49.544754
2841.796875	-48.539413
2842.773438	-49.684879
2843.750000	-49.540855
2844.726562	-49.769768
2845.703125	-48.987820
2846.679688	-48.258156
2847.656250	-49.374012
2848.632812	-48.750668
2849.609375	-48.471855
2850.585938	-47.938046
2851.562500	-49.151405
2852.539062	-48.666416
2853.515625	-48.350788
2854.492188	-49.052582
2855.468750	-47.265354
2856.445312	-47.325066
2857.421875	-49.148258
2858.398438	-47.818672
2859.375000	-48.580402
2860.351562	-48.498833
2861.328125	-47.182880
2862.304688	-48.063786
2863.281250	-47.829876
2864.257812	-46.094105
2865.234375	-46.448563
2866.210938	-47.599781
2867.187500	-47.356251
2868.164062	-45.845943
2869.140625	-46.358265
2870.117188	-46.487442
2871.093750	-46.137154
2872.070312	-46.892284
2873.046875	-45.906898
2874.023438	-46.227375
2875.000000	-46.471291
2875.976562	-46.488785
2876.953125	-46.835739
2877.929688	-46.362522
2878.906250	-44.914471
2879.882812	-46.782059
2880.859375	-45.825565
2881.835938	-45.350067
2882.812500	-45.117290
2883.789062	-45.715569
2884.765625	-46.311703
2885.742188	-46.049465
2886.718750	-45.453011
2887.695312	-45.215370
2888.671875	-45.655445
2889.648438	-45.983425
2890.625000	-46.206139
2891.601562	-47.169811
2892.578125	-46.494503
2893.554688	-45.892952
2894.531250	-45.623379
2895.507812	-46.560505
2896.484375	-46.697922
2897.460938	-46.483650
2898.437500	-45.830223
2899.414062	-45.296795
2900.390625	-45.415424
2901.367188	-46.155457
2902.343750	-46.441601
2903.320312	-46.340420
2904.296875	-47.622162
2905.273438	-47.720806
2906.250000	-46.820145
2907.226562	-46.601196
2908.203125	-46.468674
2909.179688	-47.387806
2910.156250	-49.525330
2911.132812	-47.705650
2912.109375	-46.807976
2913.085938	-48.230736
2914.062500	-48.169273
2915.039062	-48.732956
2916.015625	-48.921528
2916.992188	-48.634125
2917.968750	-47.539978
2918.945312	-48.324997
2919.921875	-48.350468
2920.898438	-47.918137
2921.875000	-48.140648
2922.851562	-50.035820
2923.828125	-49.669788
2924.804688	-48.807301
2925.781250	-47.941647
2926.757812	-48.637196
2927.734375	-49.304707
2928.710938	-50.112473
2929.687500	-49.793358
2930.664062	-49.488960
2931.640625	-51.427765
2932.617188	-50.536446
2933.593750	-50.444355
2934.570312	-49.358658
2935.546875	-50.623108
2936.523438	-50.121040
2937.500000	-49.393654
2938.476562	-50.836342
2939.453125	-49.269974
2940.429688	-50.402977
2941.406250	-49.821693
2942.382812	-50.523788
2943.359375	-49.866409
2944.335938	-50.159332
2945.312500	-50.806919
2946.289062	-50.048912
2947.265625	-50.837124
2948.242188	-51.787849
2949.218750	-50.979473
2950.195312	-51.514908
2951.171875	-50.535053
2952.148438	-51.507973
2953.125000	-51.098667
2954.101562	-50.430016
2955.078125	-52.093807
2956.054688	-51.379066
2957.031250	-51.940060
2958.007812	-51.906086
2958.984375	-51.828796
2959.960938	-52.782570
2960.937500	-50.940804
2961.914062	-51.771103
2962.890625	-52.560898
2963.867188	-52.038609
2964.843750	-51.979626
2965.820312	-52.128090
2966.796875	-52.427109
2967.773438	-52.816292
2968.750000	-52.373993
2969.726562	-53.115612
2970.703125	-53.829838
2971.679688	-52.785725
2972.656250	-52.978455
2973.632812	-53.591709
2974.609375	-54.015862
2975.585938	-52.419090
2976.562500	-52.189468
2977.539062	-53.159054
2978.515625	-52.982876
2979.492188	-52.560570
2980.468750	-54.390320
2981.445312	-52.359108
2982.421875	-53.043236
2983.398438	-53.125378
2984.375000	-53.716141
2985.351562	-54.414593
2986.328125	-53.826458
2987.304688	-53.910213
2988.281250	-52.956303
2989.257812	-54.014725
2990.234375	-54.789959
2991.210938	-53.848068
2992.187500	-52.662598
2993.164062	-53.114521
2994.140625	-53.849968
2995.117188	-54.223042
2996.093750	-55.054436
2997.070312	-53.806690
2998.046875	-54.975327
2999.023438	-54.618198
3000.000000	-53.680439
3000.976562	-53.355724
3001.953125	-54.032024
3002.929688	-54.832653
3003.906250	-53.782330
3004.882812	-54.608543
3005.859375	-53.666714
3006.835938	-52.179356
3007.812500	-54.926998
3008.789062	-53.919807
3009.765625	-54.068844
3010.742188	-53.700871
3011.718750	-53.414959
3012.695312	-54.337505
3013.671875	-54.243042
3014.648438	-54.455627
3015.625000	-54.818481
3016.601562	-54.684509
3017.578125	-53.820892
3018.554688	-53.964703
3019.531250	-53.872253
3020.507812	-55.042763
3021.484375	-55.158001
3022.460938	-54.349888
3023.437500	-54.801422
3024.414062	-53.850376
3025.390625	-55.504944
3026.367188	-54.121239
3027.343750	-54.798668
3028.320312	-53.604923
3029.296875	-54.655338
3030.273438	-54.210907
3031.250000	-54.620300
3032.226562	-54.927628
3033.203125	-55.148060
3034.179688	-54.624996
3035.156250	-53.684029
3036.132812	-54.543846
3037.109375	-53.722771
3038.085938	-54.367405
3039.062500	-54.264854
3040.039062	-53.668427
3041.015625	-53.772327
3041.992188	-54.090458
3042.968750	-53.491985
3043.945312	-54.582214
3044.921875	-55.207771
3045.898438	-54.209946
3046.875000	-53.864647
3047.851562	-54.063385
3048.828125	-54.895859
3049.804688	-53.459316
3050.781250	-54.238075
3051.757812	-53.967091
3052.734375	-54.494637
3053.710938	-54.297558
3054.687500	-53.930202
3055.664062	-55.203655
3056.640625	-53.287510
3057.617188	-54.066021
3058.593750	-53.376999
3059.570312	-54.374088
3060.546875	-53.954681
3061.523438	-53.253674
3062.500000	-53.636642
3063.476562	-54.114773
3064.453125	-52.989937
3065.429688	-53.494522
3066.406250	-54.291103
3067.382812	-53.238071
3068.359375	-53.653778
3069.335938	-53.965332
3070.312500	-54.418972
3071.289062	-52.904236
3072.265625	-52.213669
3073.242188	-53.184837
3074.218750	-53.406403
3075.195312	-53.340626
3076.171875	-51.994690
3077.148438	-52.480854
3078.125000	-53.090294
3079.101562	-52.976311
3080.078125	-51.752613
3081.054688	-52.817535
3082.031250	-52.988041
3083.007812	-51.182037
3083.984375	-54.025108
3084.960938	-53.167461
3085.937500	-52.571091
3086.914062	-52.513786
3087.890625	-53.659676
3088.867188	-52.998383
3089.843750	-52.035229
3090.820312	-52.985939
3091.796875	-51.330952
3092.773438	-52.366684
3093.750000	-53.106838
3094.726562	-51.592239
3095.703125	-51.836529
3096.679688	-51.437279
3097.656250	-51.946793
3098.632812	-50.724373
3099.609375	-51.179691
3100.585938	-50.742912
3101.562500	-50.459286
3102.539062	-50.280418
3103.515625	-50.606136
3104.492188	-51.165302
3105.468750	-50.503426
3106.445312	-50.392170
3107.421875	-50.383381
3108.398438	-50.646744
3109.375000	-51.005936
3110.351562	-50.189251
3111.328125	-50.636578
3112.304688	-49.909233
3113.281250	-49.431629
3114.257812	-48.849762
3115.234375	-49.293304
3116.210938	-49.678398
3117.187500	-50.900318
3118.164062	-49.055565
3119.140625	-48.203671
3120.117188	-48.903667
3121.093750	-48.793507
3122.070312	-49.015381
3123.046875	-48.553875
3124.023438	-48.958126
3125.000000	-49.041443
3125.976562	-46.836918
3126.953125	-48.481644
3127.929688	-49.109756
3128.906250	-48.517128
3129.882812	-47.626072
3130.859375	-47.675610
3131.835938	-47.361721
3132.812500	-47.426605
3133.789062	-47.799561
3134.765625	-47.533176
3135.742188	-47.066517
3136.718750	-46.939274
3137.695312	-46.719517
3138.671875	-48.018513
3139.648438	-46.181007
3140.625000	-47.158806
3141.601562	-46.813358
3142.578125	-45.617977
3143.554688	-47.117344
3144.531250	-45.321301
3145.507812	-45.987659
3146.484375	-46.310265
3147.460938	-44.509136
3148.437500	-44.904354
3149.414062	-45.017727
3150.390625	-45.577579
3151.367188	-44.990688
3152.343750	-44.429569
3153.320312	-44.922150
3154.296875	-43.773727
3155.273438	-44.352329
3156.250000	-45.104946
3157.226562	-43.309330
3158.203125	-43.249325
3159.179688	-44.230644
3160.156250	-44.500217
3161.132812	-45.443913
3162.109375	-43.276726
3163.085938	-44.115765
3164.062500	-45.158054
3165.039062	-44.642704
3166.015625	-44.139980
3166.992188	-43.636860
3167.968750	-44.350296
3168.945312	-43.448048
3169.921875	-42.755199
3170.898438	-43.274132
3171.875000	-43.917355
3172.851562	-44.163532
3173.828125	-44.036583
3174.804688	-45.226173
