Frequency (Hz)	Level (dB)
684.570312	-67.906662
685.546875	-67.409584
686.523438	-67.991417
687.500000	-68.540970
688.476562	-67.963409
689.453125	-67.099480
690.429688	-68.947014
691.406250	-68.355949
692.382812	-67.487411
693.359375	-67.484657
694.335938	-67.776527
695.312500	-68.345345
696.289062	-69.418350
697.265625	-67.054329
698.242188	-67.115372
699.218750	-68.233673
700.195312	-67.270844
701.171875	-66.420143
702.148438	-66.948914
703.125000	-66.324661
704.101562	-65.720131
705.078125	-66.781616
706.054688	-66.146408
707.031250	-66.596107
708.007812	-66.981483
708.984375	-66.488235
709.960938	-66.928162
710.937500	-65.544380
711.914062	-65.445129
712.890625	-66.293541
713.867188	-64.913818
714.843750	-66.291176
715.820312	-65.278809
716.796875	-65.709885
717.773438	-65.457642
718.750000	-65.348320
719.726562	-66.060722
720.703125	-65.691978
721.679688	-65.148720
722.656250	-65.625755
723.632812	-65.365753
724.609375	-64.918365
725.585938	-64.071739
726.562500	-64.398071
727.539062	-65.601799
728.515625	-64.793144
729.492188	-65.676140
730.468750	-64.523300
731.445312	-64.112495
732.421875	-64.791130
733.398438	-65.021507
734.375000	-63.449062
735.351562	-64.864433
736.328125	-64.784119
737.304688	-64.726929
738.281250	-63.689842
739.257812	-63.449543
740.234375	-63.573891
741.210938	-64.705612
742.187500	-62.711269
743.164062	-62.580769
744.140625	-64.407654
745.117188	-63.220001
746.093750	-63.028458
747.070312	-63.270340
748.046875	-63.019810
749.023438	-63.968437
750.000000	-64.142342
750.976562	-63.062145
751.953125	-62.626347
752.929688	-63.925304
753.906250	-63.661011
754.882812	-62.882549
755.859375	-62.912014
756.835938	-63.712635
757.812500	-63.121422
758.789062	-62.902943
759.765625	-62.265530
760.742188	-62.533451
761.718750	-62.866745
762.695312	-62.946903
763.671875	-62.815144
764.648438	-61.832874
765.625000	-62.722443
766.601562	-62.889984
767.578125	-62.815987
768.554688	-61.861580
769.531250	-62.241726
770.507812	-61.950321
771.484375	-62.673332
772.460938	-63.673107
773.437500	-62.716694
774.414062	-62.401394
775.390625	-61.303112
776.367188	-63.108624
777.343750	-62.260197
778.320312	-62.032463
779.296875	-62.610191
780.273438	-63.938789
781.250000	-63.885090
782.226562	-63.236706
783.203125	-62.441147
784.179688	-62.178589
785.156250	-62.476120
786.132812	-62.224072
787.109375	-62.454601
788.085938	-61.217335
789.062500	-62.317253
790.039062	-62.637939
791.015625	-63.682617
791.992188	-61.744007
792.968750	-62.095104
793.945312	-62.028648
794.921875	-62.724823
795.898438	-62.465244
796.875000	-62.315697
797.851562	-61.982304
798.828125	-61.578197
799.804688	-61.383152
800.781250	-62.534344
801.757812	-62.808453
802.734375	-62.917458
803.710938	-62.647053
804.687500	-63.568432
805.664062	-62.706688
806.640625	-63.354240
807.617188	-63.011803
808.593750	-62.700977
809.570312	-62.459637
810.546875	-63.323048
811.523438	-64.377068
812.500000	-63.635342
813.476562	-62.588436
814.453125	-63.512650
815.429688	-63.555717
816.406250	-62.908970
817.382812	-64.083153
818.359375	-63.162243
819.335938	-63.912006
820.312500	-63.526207
821.289062	-64.079422
822.265625	-64.707520
823.242188	-63.525482
824.218750	-64.149628
825.195312	-63.940922
826.171875	-64.834465
827.148438	-63.037128
828.125000	-64.769379
829.101562	-64.897392
830.078125	-64.511360
831.054688	-64.417656
832.031250	-64.045486
833.007812	-64.645264
833.984375	-64.626633
834.960938	-65.119362
835.937500	-65.206673
836.914062	-64.801186
837.890625	-65.937088
838.867188	-65.191574
839.843750	-66.038765
840.820312	-66.023987
841.796875	-64.765533
842.773438	-65.173470
843.750000	-66.050407
844.726562	-64.564217
845.703125	-66.331383
846.679688	-66.235008
847.656250	-64.763847
848.632812	-64.860893
849.609375	-65.254509
850.585938	-65.702400
851.562500	-65.880692
852.539062	-65.807144
853.515625	-66.031570
854.492188	-65.991829
855.468750	-66.129959
856.445312	-65.859558
857.421875	-65.649002
858.398438	-66.344475
859.375000	-65.991203
860.351562	-65.615303
861.328125	-66.562653
862.304688	-66.323486
863.281250	-67.033897
864.257812	-65.979637
865.234375	-67.156250
866.210938	-65.977097
867.187500	-66.878983
868.164062	-66.108551
869.140625	-66.208115
870.117188	-65.909241
871.093750	-66.393173
872.070312	-65.998230
873.046875	-66.302040
874.023438	-66.332626
875.000000	-67.084862
875.976562	-66.778404
876.953125	-66.985603
877.929688	-67.471153
878.906250	-67.155556
879.882812	-67.253113
880.859375	-66.777679
881.835938	-66.311577
882.812500	-67.379150
883.789062	-67.166229
884.765625	-67.445900
885.742188	-67.534378
886.718750	-66.932510
887.695312	-67.595901
888.671875	-66.852203
889.648438	-65.771980
890.625000	-68.191429
891.601562	-68.053223
892.578125	-68.400238
893.554688	-68.513634
894.531250	-67.895615
895.507812	-68.125252
896.484375	-68.221931
897.460938	-68.351143
898.437500	-68.914551
899.414062	-68.512451
900.390625	-67.561729
901.367188	-66.894112
902.343750	-67.126770
903.320312	-68.251534
904.296875	-68.598923
